 183:   16: successfully loaded `testobj5.so', handle 0x555556ddb8e0
 182:   18: successfully unloaded `testobj5.so', handle 0x555556ddb8e0
 181:   12: successfully loaded `testobj4.so', handle 0x555556ddb8e0
 180:    1: successfully unloaded `testobj1.so', handle 0x555556ddd850
 179:   19: successfully loaded `testobj5.so', handle 0x555556ddb2b0
 178:   14: successfully unloaded `testobj4.so', handle 0x555556ddb8e0
 177:    8: successfully loaded `testobj3.so', handle 0x555556ddb8e0
 176:   21: successfully unloaded `testobj6.so', handle 0x555556ddcbd0
 175:    6: successfully unloaded `testobj2.so', handle 0x555556ddd090
 174:    8: successfully unloaded `testobj3.so', handle 0x555556ddb8e0
 173:   10: successfully loaded `testobj3.so', handle 0x555556ddb8e0
 172:   22: successfully loaded `testobj6.so', handle 0x555556ddbfa0
 171:    9: successfully unloaded `testobj3.so', handle 0x555556ddb8e0
 170:    4: successfully loaded `testobj2.so', handle 0x555556ddb8e0
 169:    6: successfully unloaded `testobj2.so', handle 0x555556ddb8e0
 168:   20: successfully unloaded `testobj6.so', handle 0x555556ddbfa0
 167:   18: successfully unloaded `testobj5.so', handle 0x555556ddb2b0
 166:    5: successfully loaded `testobj2.so', handle 0x555556ddb8e0
 165:    5: successfully unloaded `testobj2.so', handle 0x555556ddb8e0
 164:   22: successfully loaded `testobj6.so', handle 0x555556ddb8e0
 163:    2: successfully loaded `testobj1.so', handle 0x555556ddb2b0
 162:    2: successfully unloaded `testobj1.so', handle 0x555556ddb2b0
 161:    5: successfully loaded `testobj2.so', handle 0x555556ddb2b0
 160:    1: successfully loaded `testobj1.so', handle 0x555556ddcbd0
 159:   10: successfully loaded `testobj3.so', handle 0x555556ddbfa0
 158:    8: successfully unloaded `testobj3.so', handle 0x555556ddbfa0
 157:   12: successfully loaded `testobj4.so', handle 0x555556ddbfa0
 156:    7: successfully unloaded `testobj2.so', handle 0x555556ddb2b0
 155:   13: successfully unloaded `testobj4.so', handle 0x555556ddbfa0
 154:   14: successfully loaded `testobj4.so', handle 0x555556ddb2b0
 153:   12: successfully unloaded `testobj4.so', handle 0x555556ddb2b0
 152:   21: successfully unloaded `testobj6.so', handle 0x555556ddb8e0
 151:    0: successfully unloaded `testobj1.so', handle 0x555556ddcbd0
 150:    0: successfully loaded `testobj1.so', handle 0x555556ddb2b0
 149:   22: successfully loaded `testobj6.so', handle 0x555556ddb8e0
 148:   19: successfully loaded `testobj5.so', handle 0x555556ddbfa0
 147:   14: successfully loaded `testobj4.so', handle 0x555556ddcbd0
 146:   22: successfully unloaded `testobj6.so', handle 0x555556ddb8e0
 145:    8: successfully loaded `testobj3.so', handle 0x555556ddb8e0
 144:   13: successfully unloaded `testobj4.so', handle 0x555556ddcbd0
 143:    7: successfully loaded `testobj2.so', handle 0x555556ddcbd0
 142:   19: successfully unloaded `testobj5.so', handle 0x555556ddbfa0
 141:   11: successfully unloaded `testobj3.so', handle 0x555556ddb8e0
 140:    8: successfully loaded `testobj3.so', handle 0x555556ddbfa0
 139:   23: successfully loaded `testobj6.so', handle 0x555556ddb8e0
 138:    9: successfully unloaded `testobj3.so', handle 0x555556ddbfa0
 137:    4: successfully unloaded `testobj2.so', handle 0x555556ddcbd0
 136:    9: successfully loaded `testobj3.so', handle 0x555556ddbfa0
 135:   14: successfully loaded `testobj4.so', handle 0x555556ddcbd0
 134:    1: successfully unloaded `testobj1.so', handle 0x555556ddb2b0
 133:    0: successfully loaded `testobj1.so', handle 0x555556ddb2b0
 132:    8: successfully unloaded `testobj3.so', handle 0x555556ddbfa0
 131:    3: successfully unloaded `testobj1.so', handle 0x555556ddb2b0
 130:    5: successfully loaded `testobj2.so', handle 0x555556ddbfa0
 129:   10: successfully loaded `testobj3.so', handle 0x555556ddd100
 128:    6: successfully unloaded `testobj2.so', handle 0x555556ddbfa0
 127:   13: successfully unloaded `testobj4.so', handle 0x555556ddcbd0
 126:   14: successfully loaded `testobj4.so', handle 0x555556ddbfa0
 125:    5: successfully loaded `testobj2.so', handle 0x555556ddcbd0
 124:   19: successfully loaded `testobj5.so', handle 0x555556ddd850
 123:    4: successfully unloaded `testobj2.so', handle 0x555556ddcbd0
 122:    9: successfully unloaded `testobj3.so', handle 0x555556ddd100
 121:   16: successfully unloaded `testobj5.so', handle 0x555556ddd850
 120:   20: successfully unloaded `testobj6.so', handle 0x555556ddb8e0
 119:    9: successfully loaded `testobj3.so', handle 0x555556ddcbd0
 118:   15: successfully unloaded `testobj4.so', handle 0x555556ddbfa0
 117:    7: successfully loaded `testobj2.so', handle 0x555556ddbfa0
 116:   15: successfully loaded `testobj4.so', handle 0x555556ddb8e0
 115:    5: successfully unloaded `testobj2.so', handle 0x555556ddbfa0
 114:   16: successfully loaded `testobj5.so', handle 0x555556ddbfa0
 113:    4: successfully loaded `testobj2.so', handle 0x555556ddd100
 112:   12: successfully unloaded `testobj4.so', handle 0x555556ddb8e0
 111:    3: successfully loaded `testobj1.so', handle 0x555556ddb2b0
 110:    7: successfully unloaded `testobj2.so', handle 0x555556ddd100
 109:   12: successfully loaded `testobj4.so', handle 0x555556ddb8e0
 108:   18: successfully unloaded `testobj5.so', handle 0x555556ddbfa0
 107:   16: successfully loaded `testobj5.so', handle 0x555556ddbfa0
 106:    9: successfully unloaded `testobj3.so', handle 0x555556ddcbd0
 105:    3: successfully unloaded `testobj1.so', handle 0x555556ddb2b0
 104:   23: successfully loaded `testobj6.so', handle 0x555556ddb2b0
 103:   10: successfully loaded `testobj3.so', handle 0x555556ddcbd0
 102:    3: successfully loaded `testobj1.so', handle 0x555556ddd090
 101:    7: successfully loaded `testobj2.so', handle 0x555556ddd850
 100:    6: successfully unloaded `testobj2.so', handle 0x555556ddd850
  99:    1: successfully unloaded `testobj1.so', handle 0x555556ddd090
  98:    9: successfully unloaded `testobj3.so', handle 0x555556ddcbd0
  97:    4: successfully loaded `testobj2.so', handle 0x555556ddcbd0
  96:    6: successfully unloaded `testobj2.so', handle 0x555556ddcbd0
  95:   23: successfully unloaded `testobj6.so', handle 0x555556ddb2b0
  94:    1: successfully loaded `testobj1.so', handle 0x555556ddb2b0
  93:    1: successfully unloaded `testobj1.so', handle 0x555556ddb2b0
  92:   19: successfully unloaded `testobj5.so', handle 0x555556ddbfa0
  91:   10: successfully loaded `testobj3.so', handle 0x555556ddbfa0
  90:   18: successfully loaded `testobj5.so', handle 0x555556ddb2b0
  89:   15: successfully unloaded `testobj4.so', handle 0x555556ddb8e0
  88:   11: successfully unloaded `testobj3.so', handle 0x555556ddbfa0
  87:    9: successfully loaded `testobj3.so', handle 0x555556ddb8e0
  86:   23: successfully loaded `testobj6.so', handle 0x555556ddbfa0
  85:   18: successfully unloaded `testobj5.so', handle 0x555556ddb2b0
  84:   14: successfully loaded `testobj4.so', handle 0x555556ddb2b0
  83:    7: successfully loaded `testobj2.so', handle 0x555556ddcbd0
  82:   23: successfully unloaded `testobj6.so', handle 0x555556ddbfa0
  81:   19: successfully loaded `testobj5.so', handle 0x555556ddbfa0
  80:   10: successfully unloaded `testobj3.so', handle 0x555556ddb8e0
  79:   22: successfully loaded `testobj6.so', handle 0x555556ddb8e0
  78:   23: successfully unloaded `testobj6.so', handle 0x555556ddb8e0
  77:    4: successfully unloaded `testobj2.so', handle 0x555556ddcbd0
  76:    7: successfully loaded `testobj2.so', handle 0x555556ddb8e0
  75:    0: successfully loaded `testobj1.so', handle 0x555556ddcbd0
  74:   23: successfully loaded `testobj6.so', handle 0x555556ddd0e0
  73:    6: successfully unloaded `testobj2.so', handle 0x555556ddb8e0
  72:    3: successfully unloaded `testobj1.so', handle 0x555556ddcbd0
  71:    3: successfully loaded `testobj1.so', handle 0x555556ddb8e0
  70:    5: successfully loaded `testobj2.so', handle 0x555556ddcbd0
  69:    9: successfully loaded `testobj3.so', handle 0x555556ddd850
  68:   20: successfully unloaded `testobj6.so', handle 0x555556ddd0e0
  67:    7: successfully unloaded `testobj2.so', handle 0x555556ddcbd0
  66:    5: successfully loaded `testobj2.so', handle 0x555556ddcbd0
  65:    2: successfully unloaded `testobj1.so', handle 0x555556ddb8e0
  64:   22: successfully loaded `testobj6.so', handle 0x555556ddd100
  63:   22: successfully unloaded `testobj6.so', handle 0x555556ddd100
  62:    4: successfully unloaded `testobj2.so', handle 0x555556ddcbd0
  61:   18: successfully unloaded `testobj5.so', handle 0x555556ddbfa0
  60:    8: successfully unloaded `testobj3.so', handle 0x555556ddd850
  59:   22: successfully loaded `testobj6.so', handle 0x555556ddd100
  58:    1: successfully loaded `testobj1.so', handle 0x555556ddb8e0
  57:   11: successfully loaded `testobj3.so', handle 0x555556ddcbd0
  56:   23: successfully unloaded `testobj6.so', handle 0x555556ddd100
  55:   16: successfully loaded `testobj5.so', handle 0x555556ddd100
  54:    5: successfully loaded `testobj2.so', handle 0x555556ddbfa0
  53:    5: successfully unloaded `testobj2.so', handle 0x555556ddbfa0
  52:   23: successfully loaded `testobj6.so', handle 0x555556ddbfa0
  51:   20: successfully unloaded `testobj6.so', handle 0x555556ddbfa0
  50:   16: successfully unloaded `testobj5.so', handle 0x555556ddd100
  49:    1: successfully unloaded `testobj1.so', handle 0x555556ddb8e0
  48:   19: successfully loaded `testobj5.so', handle 0x555556ddd100
  47:    8: successfully unloaded `testobj3.so', handle 0x555556ddcbd0
  46:    5: successfully loaded `testobj2.so', handle 0x555556ddcbd0
  45:    2: successfully loaded `testobj1.so', handle 0x555556ddbfa0
  44:    8: successfully loaded `testobj3.so', handle 0x555556ddb8e0
  43:    5: successfully unloaded `testobj2.so', handle 0x555556ddcbd0
  42:    0: successfully unloaded `testobj1.so', handle 0x555556ddbfa0
  41:   11: successfully unloaded `testobj3.so', handle 0x555556ddb8e0
  40:    0: successfully loaded `testobj1.so', handle 0x555556ddcbd0
  39:   21: successfully loaded `testobj6.so', handle 0x555556ddb8e0
  38:   12: successfully unloaded `testobj4.so', handle 0x555556ddb2b0
  37:   20: successfully unloaded `testobj6.so', handle 0x555556ddb8e0
  36:    4: successfully loaded `testobj2.so', handle 0x555556ddb8e0
  35:    9: successfully loaded `testobj3.so', handle 0x555556ddbfa0
  34:   14: successfully loaded `testobj4.so', handle 0x555556ddb2b0
  33:    3: successfully unloaded `testobj1.so', handle 0x555556ddcbd0
  32:    7: successfully unloaded `testobj2.so', handle 0x555556ddb8e0
  31:   18: successfully unloaded `testobj5.so', handle 0x555556ddd100
  30:   13: successfully unloaded `testobj4.so', handle 0x555556ddb2b0
  29:    7: successfully loaded `testobj2.so', handle 0x555556ddb8e0
  28:    8: successfully unloaded `testobj3.so', handle 0x555556ddbfa0
  27:    6: successfully unloaded `testobj2.so', handle 0x555556ddb8e0
  26:   18: successfully loaded `testobj5.so', handle 0x555556ddbfa0
  25:   23: successfully loaded `testobj6.so', handle 0x555556ddb8e0
  24:   23: successfully unloaded `testobj6.so', handle 0x555556ddb8e0
  23:    0: successfully loaded `testobj1.so', handle 0x555556ddb8e0
  22:    5: successfully loaded `testobj2.so', handle 0x555556ddb2b0
  21:   14: successfully loaded `testobj4.so', handle 0x555556ddcbd0
  20:   12: successfully unloaded `testobj4.so', handle 0x555556ddcbd0
  19:   13: successfully loaded `testobj4.so', handle 0x555556ddcbd0
  18:   16: successfully unloaded `testobj5.so', handle 0x555556ddbfa0
  17:    7: successfully unloaded `testobj2.so', handle 0x555556ddb2b0
  16:   21: successfully loaded `testobj6.so', handle 0x555556ddbfa0
  15:   13: successfully unloaded `testobj4.so', handle 0x555556ddcbd0
  14:    1: successfully unloaded `testobj1.so', handle 0x555556ddb8e0
  13:   22: successfully unloaded `testobj6.so', handle 0x555556ddbfa0
  12:   10: successfully loaded `testobj3.so', handle 0x555556ddb8e0
  11:   17: successfully loaded `testobj5.so', handle 0x555556ddbfa0
  10:    1: successfully loaded `testobj1.so', handle 0x555556ddb2b0
   9:   10: successfully unloaded `testobj3.so', handle 0x555556ddb8e0
   8:   15: successfully loaded `testobj4.so', handle 0x555556ddb8e0
   7:   14: successfully unloaded `testobj4.so', handle 0x555556ddb8e0
   6:   22: successfully loaded `testobj6.so', handle 0x555556ddb8e0
   5:   11: successfully loaded `testobj3.so', handle 0x555556ddcbd0
   4:   15: successfully loaded `testobj4.so', handle 0x555556ddd090
   3:    5: successfully loaded `testobj2.so', handle 0x555556ddd850
   2:    6: successfully unloaded `testobj2.so', handle 0x555556ddd850
   1:   23: successfully unloaded `testobj6.so', handle 0x555556ddb8e0

close: testobj1.so: l_initfini = 0x555556ddcb90, l_versions = 0x555556ddbdf0

close: testobj3.so: l_initfini = 0x555556ddc540, l_versions = 0x555556ddb7c0

close: testobj4.so: l_initfini = 0x555556ddc730, l_versions = 0x555556ddd550

close: testobj5.so: l_initfini = 0x555556ddb850, l_versions = 0x555556ddc460
